Block Lot,Address,Planning Neighborhood,Best Stat,Best Date,Units,Planning Project Description,DBI Project Description,Zoning_Generalized,Zoning_Simplified,TAZ,Total GSF (Commercial),Office,"Cult, Inst, Educ",Medical,"Prod, Dist, Rep","Ret, Ent",Visitor,Planning ID,DBI Permit,Planning Filed,DBI Filed,Expr1022,Expr1023,FirstFiled,Longitude,Latitude,ObjectID,Expr1028,LANDUSE,EntitlementStatus,sort,ACTION_SEQ,Net Added Units,Net Added SF,"Net Cult, Inst, Educ",Net Medical,Net Office,"Net Prod, Dist, Rep","Net Ret, Ent",Net Visitor,TempSelect,SiteArea,BLOCK,LOT,PARKING,PARKINGNET,ZONING,HEIGHTLIMIT
2613020,2317 15th St,Buena Vista,BP Filed,9/24/10,2,Off-street parking variance to create new 2nd unit at basement level without providing required off-street parking space.,"CONVERT EMPTY SPACE UNDER BUILDING TO 2ND UNIT. 1 BEDROOM, 1 LIVING ROOM / KITCHEN. 1 BATHROOM.",Residential,RH-2,512,0,,,,,,,2010.0832,2.01009E+11,9/16/10,9/24/10,40-X,RH-2,16-Sep-10,-122.436188,37.765456,4270,,Resident,0,BP Filed,6,1,0,,,,,,,,0,2613,20,,,RH-2,40-X
1141016,3162 Turk Bl,Richmond,BP Filed,9/22/10,2,,TO LEGALIZE EXISTING 2ND UNITS ON UPPER 3RD LEVEL.,Residential,RH-2,288,0,,,,,,,,2.01009E+11,,9/22/10,40-X,RH-2,22-Sep-10,-122.457953,37.777549,4266,,Resident,0,BP Filed,6,1,0,,,,,,,,0,1141,16,,,RH-2,40-X
1422016,287 11th Av,Richmond,BP Filed,9/24/10,1,,"(REAR BLDG) TO ERECT 3 STORIES, SINGLE FAMILY RESIDENT.",Residential,RM-1,307,0,,,,,,,,2.01009E+11,,9/24/10,40-X,RM-1,24-Sep-10,-122.470127,37.783043,3277,,Resident,0,BP Filed,6,1,0,,,,,,,,3046,1422,16,,,RM-1,40-X
3555056,1731 15th St,Mission,BP Filed,9/28/10,52,,SEISMIC RETROFIT & BLDG REHABILITATION. LIFE SAFETY IMPROVEMENTS INCLUDING 2 ENCLOSED STAIRWAYS & LI,Mixed Use,NCT,525,0,,,,,,,,2.01009E+11,,9/28/10,55-X,Valencia St NCT,28-Sep-10,-122.423076,37.766245,4272,,Resident,0,BP Filed,6,25,0,,,,,,,,0,3555,56,,,Valencia St NCT,55-X
1439021,4334 Geary Bl,Richmond,BP Filed,10/4/10,0,Demo/Ne Construction.  Parking Variance,"ERECT 4 STORIES, TYPE 5, MEDICAL/OFFICE BUILDING.",Mixed Use,NC-3,239,"12,261","12,261",,,,0,,2010.1011,2.0101E+11,11/9/10,10/4/10,40-X,NC-3,4-Oct-10,-122.4660075,37.7809698,4307,,MIPS,0,BP Filed,6,,"7,355",,,"12,261",,"-4,906",,,0,1439,21,,,NC-3,40-X
6090004,524 Vienna St,"South Central, Other",BP Filed,10/7/10,1,,"TO ERECT 3 STORIES, SINGLE FAMILY BUILDING.",Residential,RH-1,694,0,,,,,,,,2.0101E+11,,10/7/10,40-X,RH-1,7-Oct-10,-122.431,37.720141,4314,,Resident,0,BP Filed,6,1,0,,,,,,,,0,6090,4,1,,RH-1,40-X
4145029,915 Florida St,Mission,BP Filed,10/18/10,2,,"SECONDARY LIVING UNIT ON GROUND FLOOR. 1140 SQFT. ZONED FOR MULTIFAMILY. INCLUDES (N) BEDROOM, (N) B",Residential,RH-2,631,0,,,,,,,,2.0101E+11,,10/18/10,40-X,RH-2,18-Oct-10,-122.410183,37.7568569,4302,,Resident,0,BP Filed,6,1,0,,,,,,,,0,4145,29,,,RH-2,40-X
3548032,1875 Mission St,Mission,BP Filed,12/23/10,23,"The proposed project is renovation and interior remodeling of an existing commercial building to residential units and commercial space. The project is proposing 38 residential units, 23 off-street parking spaces, and 2,800 square-feet of commercial space",ADAPTIVE RE-USE OF (E) 4 STORY CONCRETE FRAMED BUILDING. CHANGE OF USE FROM STORAGE TO MIXED US (PRI,Mixed Use,NCT,230,"2,800",,,,,"2,800",,2010.0787,2.01012E+11,10/21/10,12/23/10,40-X/65-X,Mission St NCT,21-Oct-10,-122.419694,37.767166,1522,,Mixres,0,BP Filed,6,23,"-34,895",,,,,"-34,895",,,19168,3548,32,,,Mission St NCT,40-X/65-X
5628046,83 Banks St,Bernal Heights,BP Filed,10/25/10,1,,"TO ERECT 3 STORIES, SINGLE FAMILY DWELLING.",Residential,RH-1,720,0,,,,,,,,2.0101E+11,,10/25/10,40-X,RH-1,25-Oct-10,-122.4125265,37.7420184,4311,,Resident,0,BP Filed,6,1,0,,,,,,,,0,5628,46,,,RH-1,40-X
346005,350 Golden Gate Av,Downtown,BP Filed,11/1/10,70,,"INCREASE UNIT COUNT FR 51 TO 70, 19 ADDITIONAL UNITS ON 2ND FL. 2 NEW LAUNDRY RMS ON 3RD,4TH FL. REC",Commercial,C-3-G,551,0,,,,,,,,2.01011E+11,,11/1/10,80-X,C-3-G,1-Nov-10,-122.4165125,37.781546,4301,,Resident,0,BP Filed,6,19,0,,,,,,,,0,346,5,,,C-3-G,80-X
7135023,216 Head St,"Ingleside, Other",BP Filed,11/5/10,1,,"ERECT 3 STORIES, TYPE 5, SINGLE FAMILY DWELLING BUILDING.",Residential,RH-1,429,0,,,,,,,,2.01011E+11,,11/5/10,40-X,RH-1,5-Nov-10,-122.464092,37.711283,4318,,Resident,0,BP Filed,6,1,0,,,,,,,,0,7135,23,,,RH-1,40-X
5406016,220 Williams Av,Other S Bayshore,BP Filed,12/7/10,1,,ERECT 3 STORIES OF 1 DWELLING UNIT.,Residential,RH-1,664,0,,,,,,,,2.01012E+11,,12/7/10,40-X,RH-1,7-Dec-10,-122.3977232,37.7300549,4313,,Resident,0,BP Filed,6,1,0,,,,,,,,0,5406,16,,,RH-1,40-X
4058008,616 20th St,Central Waterfront,BP Filed,12/9/10,16,,"ERECT 5 STORIES, 16 DWELLING UNITS TYPE 1 & 5, COMMERCIAL & RESIDENTIAL NEW BUILDING.",Mixed Use,UMU,558,"2,000",,,,,"2,000",,,2.01012E+11,,12/9/10,68-X,UMU,9-Dec-10,-122.387975,37.760768,3298,,Mixres,0,BP Filed,6,16,"-1,000",,,,,"-1,000",,,5496,4058,8,,,UMU,68-X
6503020,461 Hoffman Av,Central,BP Filed,12/15/10,2,Off street parking variance to add a second dwelling unit without providing a required off-street parking space,DEMO EXISTING REAR YARD ADDITION. BUILD NEW REAR YARD ADDITION. ADD 2ND DWELLING UNIT @ GROUND FLOOR,Residential,RH-2,492,0,,,,,,,2010.1098,2.01012E+11,12/9/10,12/15/10,40-X,RH-2,9-Dec-10,-122.440202,37.7499449,4303,,Resident,0,BP Filed,6,1,0,,,,,,,,0,6503,20,,,RH-2,40-X
6959030,1927 Alemany Bl,"South Central, Other",BP Filed,12/10/10,1,,"TO ERECT 2 STORIES, SINGLE FAMILY DWELLING.",Residential,RH-1,449,0,,,,,,,,2.01012E+11,,12/10/10,40-X,RH-1,10-Dec-10,-122.438681,37.720949,4316,,Resident,0,BP Filed,6,1,0,,,,,,,,0,6959,30,,,RH-1,40-X
3702052,1190 Mission St,Downtown,BP Filed,12/16/10,418,,ERECT 22 STORIES OF 418 DWELLING UNIT WITH COMMERCIAL,Commercial,C-3-G,87,0,,,,,,,,2.01012E+11,,12/16/10,150-S,C-3-G,16-Dec-10,-122.4129846,37.7776201,4298,,Resident,0,BP Filed,6,418,0,,,,,,,,0,3702,52,,,C-3-G,150-S
6581060,4103 Cesar Chavez St,Central,BP Filed,12/17/10,2,,ERECT 4 STORIES OF 2 DWELLING UNIT,Residential,RH-2,465,0,,,,,,,,2.01012E+11,,12/17/10,40-X,RH-2,17-Dec-10,-122.4359222,37.7471631,4315,,Resident,0,BP Filed,6,2,0,,,,,,,,0,6581,60,,,RH-2,40-X
2830004,722 Diamond St,Central,BP Filed,12/20/10,2,Front and Rear yard variance,CREATING 2ND UNIT ON 1ST FLOOR. ENLARGING KITCHEN & MASTER BEDROOM WITH REAR-YARD ADDITION. AND ADD ,Residential,RH-2,491,0,,,,,,,2011.0164,2.01012E+11,2/17/11,12/20/10,40-X,RH-2,20-Dec-10,-122.4365238,37.7515157,4294,,Resident,0,BP Filed,6,1,0,,,,,,,,0,2830,4,,,RH-2,40-X
1182012,606 Broderick St,Western Addition,BP Filed,12/30/10,3,,ERECT 4 STORIES OF 3 DWELLING UNITS TYPE 5,Residential,RM-1,299,0,,,,,,,,2.01012E+11,,12/30/10,40-X,RM-1,30-Dec-10,-122.43967,37.7758522,4306,,Resident,0,BP Filed,6,3,0,,,,,,,,0,1182,12,,,RM-1,40-X
4085026,857 Alabama St,Mission,BP Filed,12/30/10,2,,"ERECT 4 STORIES OF 2 DWELLING UNIT,TYPE 5
",Residential,RH-2,186,0,,,,,,,,2.01012E+11,,12/30/10,40-X,RH-2,30-Dec-10,-122.411297,37.758215,2128,,Resident,0,BP Filed,11,2,"-3,866",0,0,0,"-3,866",0,0,,2600,4085,26,,,RH-2,40-X
5386001,2006 Keith St,"BVHP Area A,B",BP Filed,12/31/10,2,,Multiple Permits,Residential,RH-1,667,0,,,,,,,,2.01012E+11,,12/31/10,40-X,RH-1,31-Dec-10,-122.3901429,37.7285945,4312,,Resident,0,BP Filed,6,2,0,,,,,,,,0,5386,1,,,RH-1,40-X
6941002,283 Granada Avenue,Balboa Park,BP Filed,1/3/11,2,"Legalize second dwelling unit, without providing required parking.",CONVERT STORAGE TO UNIT ADD NEW UNIT IN REAR LEGALIZE. TO COMPLY W/N.O.V #201082966 DATED: 09/07/10,Residential,RH-2,434,0,,,,,,,2011.0102,2.01101E+11,2/3/11,1/3/11,40-X,RH-2,3-Jan-11,-122.4571851,37.7236874,4340,,Resident,0,BP Filed,6,1,0,,,,,,,,0,6941,2,,,RH-2,40-X
5598006,367 Bay Shore Bl,"BVHP Area A,B",BP Filed,1/20/11,0,,"TO ERECT 2 STORIES, CAR WASH / COMMERCIAL BUILDING.",Industrial,M-1,656,"10,000",,,,"5,000","5,000",,,2.01101E+11,,1/20/11,65-J,PDR-2,20-Jan-11,-122.405604,37.741409,4338,,Mixed,0,BP Filed,6,0,"10,000",,,,"5,000","5,000",,,0,5598,6,,,PDR-2,65-J
6692002,3808 Mission St,Bernal Heights,BP Filed,1/20/11,4,,TO CORRECT VIOLATION#201066546 AND TO,Mixed Use,NC-2,687,0,,,,,,,,2.01101E+11,,1/20/11,40-X,NC-2,20-Jan-11,-122.4246179,37.7357207,4329,,Resident,0,BP Filed,6,2,0,,,,,,,,0,6692,2,,,NC-2,40-X
7135048,3501 Alemany Bl,"Ingleside, Other",BP Filed,1/20/11,1,,ERECT 3 STORIES OF 1 DWELLING UNIT.,Residential,RH-1,429,0,,,,,,,,2.01101E+11,,1/20/11,40-X,RH-1,20-Jan-11,-122.4636773,37.7113941,4341,,Resident,0,BP Filed,6,1,0,,,,,,,,0,7135,48,,,RH-1,40-X
1279083,31 Parnassus Av,Buena Vista,BP Filed,1/20/11,2,,"ADDITION AT REAR YARD. INTERIOR REMODEL, NEW GARAGE, NEW SECOND DWELLING UNITS.",Residential,RH-2,318,0,,,,,,,,2.01101E+11,,1/20/11,40-X,RH-2,20-Jan-11,-122.4482922,37.7650426,4323,,Resident,0,BP Filed,6,1,0,,,,,,,,0,1279,83,,,RH-2,40-X
6602001,1450 Sanchez St,Central,BP Filed,1/27/11,2,,Convert (e) basement to a 2-bedroom apartment. (add kitchen & (n) front door & side parking only). R,Residential,RH-2,466,0,,,,,,,,2.01101E+11,,1/27/11,40-X,RH-2,27-Jan-11,-122.429305,37.745784,4327,,Resident,0,BP Filed,6,1,0,,,,,,,,0,6602,1,,,RH-2,40-X
1640051,327 Balboa St,Richmond,BP Filed,1/28/11,6,"Add residential units/ CU for parking V for rear yard, exposure and nonconfomplying sturture",1ST FLOOR CONVERT (E) REAR COMMERCIAL SPACE TO RESIDENTIAL USE. ADD 2ND ENTRANCE EGRESS. 2ND FLOOR C,Mixed Use,NC-2,264,0,,,,,,,2011.0209,2.01101E+11,3/3/11,1/28/11,40-X,NC-2,28-Jan-11,-122.4622,37.77716,1023,,Resident,0,BP Filed,11,4,0,,,,,,,,4999,1640,51,,,NC-2,40-X
3612055,748 Treat Av,Mission,BP Filed,1/31/11,2,,"ADDITION OF 11'X20' @ REAR OF STRUCTURE, TO COMPLY W/N.O.V#200716838 , DEMO OF WALLS & PROVIDE 4X12 ",Residential,RH-3,629,0,,,,,,,,2.01101E+11,,1/31/11,40-X,RH-3,31-Jan-11,-122.413835,37.758109,4325,,Resident,0,BP Filed,6,1,0,,,,,,,,0,3612,55,,,RH-3,40-X
3574008,2138 Folsom St,Mission,BP Filed,2/18/11,1,,CONVERT WAREHOUSE TO ART STUDIO WITH ACCESSORY DWELLING UNIT. ADD LIVING UNIT ON RAISED PLATFORM AT ,Industrial,PDR-1-G,614,0,,,,,,,,2.01102E+11,,2/18/11,58-X,PDR-1-G,18-Feb-11,-122.415444,37.763074,4324,,Resident,0,BP Filed,6,1,0,,,,,,,,0,3574,8,,,PDR-1-G,58-X
6656029,1877 Church St,Central,BP Filed,3/18/11,2,,RENOVATE GROUND FLOOR INTO A DWELLING UNIT. A HORIONTAL ADDITION @ THE REAR OF 302 SQ FT. INTERIOR R,Residential,RH-2,468,0,,,,,,,,2.01103E+11,,3/18/11,40-X,RH-2,18-Mar-11,-122.426374,37.740332,4328,,Resident,0,BP Filed,6,1,0,,,,,,,,0,6656,29,,,RH-2,40-X
453011,977 North Point St,Northeast,BP Filed,3/23/11,2,,WORK ON (FRONT BLDG)REDUCE SIZE OF REAR PORTION OF (E) RESTAURANT AND RESTORE BACK TO DWELLING UNIT ,Mixed Use,NC-1,836,0,,,,,,,,2.01103E+11,,3/23/11,40-X,NC-1,23-Mar-11,-122.423139,37.8050659,3271,23,Resident,0,BP Filed,6,1,0,,,,,,,23,3438,453,11,,,NC-1,40-X
5610029A,10 Lundys Ln,Bernal Heights,BP Filed,3/30/11,2,,"CONVERT EXISTING LOWER FLOOR LIVING SPACE INTO DWELLING UNIT, ADD 1 RATE WALL. DOOR AT INTERIOR STAI",Residential,RH-2,718,0,,,,,,,,2.01103E+11,,3/30/11,40-X,RH-2,30-Mar-11,-122.417946,37.745635,4326,,Resident,0,BP Filed,6,1,0,,,,,,,,0,5610,029A,,,RH-2,40-X
4991277,833-881 Jamestown,Candlestick,CONSTRUCTION,9/17/07,198,EE  Subdivide 30 acres into 271 lots & build a maximum of 520 units in a phased project.,BLDG #10 - ERECT A FOUR STORY THRITY SIX UNIT RESIDENTIAL BLDG,Residential,RH-2,880,0,0,0,0,0,0,0,1991.076,9924080S,2/19/91,11/13/99,40-X,RH-2,19-Feb-91,-122.386789,37.711415,2359,,Resident,-1,Construction,13,198,0,0,0,0,0,0,0,,1284132,4991,277,,,RH-2,40-X
5549041,3407 Folsom St,Bernal Heights,CONSTRUCTION,2/16/11,2,,ERECT A THREE STORY TWO UNIT RESIDENTIAL BLDG,Residential,RH-2,453,0,0,0,0,0,0,0,,9906780S,,4/9/99,40-X,RH-2,9-Apr-99,-122.413095,37.743989,2286,,Resident,-1,Construction,13,2,0,0,0,0,0,0,0,,2250,5549,41,,,RH-2,40-X
3568057,439 Guerrero St,Mission,CONSTRUCTION,10/18/06,3,,CONVERT BUILD. INTO THREE RESIDENTIAL UNITS,Residential,RTO-M,221,0,0,0,0,0,0,0,,9917899,,8/26/99,45-X,RTO-Mission,26-Aug-99,-122.423888,37.764119,1556,,Resident,-1,Construction,13,3,"-5,940","-5,940",0,0,0,0,0,,3567,3568,57,,,RTO-Mission,45-X
6534024,1245 Dolores St,Central,CONSTRUCTION,11/30/06,1,,TO ERECT 3 DWELLING UNIT WITH 4 STORY NEW BLDG,Residential,RH-3,140,0,0,0,0,0,0,0,,2.00007E+11,,7/7/00,40-X,RH-3,7-Jul-00,-122.424732,37.749343,2816,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,,6534,24,,,RH-3,40-X
5419005,1636 Armstrong Av,"BVHP Area A,B",CONSTRUCTION,4/8/10,0,V FOR OFF-STREET PARKING: NO PARKING PROPOSED FOR THE CONSTRUCTION OF NEW CHURCH,ERECT A 2 STORY CHURCH CENTER.,Industrial,M-1,897,"7,500",0,"7,500",0,0,0,0,2001.1089,2.00302E+11,11/15/01,2/28/03,40-X,M-1,15-Nov-01,-122.392636,37.726618,2440,,CIE,-1,Construction,13,-1,"7,500","7,500",0,0,0,0,0,,7500,5419,5,1,1,M-1,40-X
5473015,3209 San Bruno Av,"South Central, Other",CONSTRUCTION,5/26/10,8,,TO ERECT 3 STORY 2 DWELLING RESIDENCE,Residential,RM-1,44,0,0,0,0,0,0,0,,2.00201E+11,,1/9/02,40-X,RM-1,9-Jan-02,-122.400817,37.721284,2464,,Resident,-1,Construction,13,8,0,0,0,0,0,0,0,,2823,5473,15,,,RM-1,40-X
2799013,950 Corbett Av,Central,CONSTRUCTION,3/13/07,3,3 New Unit Condominium,TO ERECT 4 STORY 3 DWELLING RESIDENCE,Residential,RM-1,167,0,0,0,0,0,0,0,2006.0641,2.00201E+11,,1/10/02,40-X,RM-1,10-Jan-02,-122.443645,37.751994,1059,,Resident,-1,Construction,13,3,0,0,0,0,0,0,0,,2857,2799,13,,,RM-1,40-X
3518006,248 - 252 09th St,WSoMa,CONSTRUCTION,2/10/09,3,"The proposed project is the demolition and new construction of two buildings. The project involves demolition of two 2,250 sq.ft buildings, and construction of two buildings. 248 9th Street would be commercial building totaling 11,066 sq.ft., and 252 9th ",TO DEMOLISH 1 STORY THEATER,Industrial,SLR,595,"14,826","14,826",,,0,,,2010.0222,2.00203E+11,3/26/10,3/15/02,50-X,SLR,15-Mar-02,-122.412521,37.774127,4216,53,Mixres,-1,Construction,13,3,"5,326",,,"14,826","-5,000","-4,500",,53,0,3518,6,4,,SLR,50-X
3518007,252 09th St,WSoMa,CONSTRUCTION,4/22/09,2,Shadow Study for a new mixed-use building,ERECT A FIVE STORY COML BLDG WITH 2 RESIDENTIAL UNITS,Industrial,SLR,595,"3,750",0,0,0,0,"3,750",0,2002.082,2.00203E+11,7/18/02,3/15/02,50-X,SLR,15-Mar-02,-122.412427,37.774212,1464,53,Mixres,-1,Construction,13,2,"3,750",0,0,0,0,"3,750",0,53,2502,3518,7,2,2,SLR,50-X
1066028,3150 Geary Bl,Richmond,CONSTRUCTION,9/17/07,8,"The proposed project involves the demolition of existing 2,850 gsf restaurant and construction of a 13,900 gsf residential building containing 7 dwelling units, 2,270 gsf of retail space and 7 off-street parking spaces.",ERECT A 4 STORIES 7 UNITS RESIDENTIAL BLDG WITH COML,Mixed Use,NC-3,686,580,0,0,0,0,580,0,2003.0263,2.00207E+11,9/25/03,7/17/02,40-X,NC-3,17-Jul-02,-122.452704,37.781987,699,,Mixres,-1,Construction,13,8,580,0,0,0,0,580,0,,5434,1066,28,7,7,NC-3,40-X
5279033,1675 Jerrold Av,Other S Bayshore,CONSTRUCTION,7/30/07,0,,ERECT 4 STORY WAREHOUSE & OFFICE,Industrial,M-1,407,"9,980","4,990",0,0,"4,990",0,0,,2.00208E+11,,8/2/02,65-J,M-1,2-Aug-02,-122.390794,37.739412,2268,,Mixed,-1,Construction,13,0,"9,980",0,0,"4,990","4,990",0,0,,2490,5279,33,,,M-1,65-J
2719047,1399 Clayton St,Central,CONSTRUCTION,2/22/11,2,"2 Lot Subdivision; Construction of two 4,000-square foot, single-family homes, each 3 stories over basement 2-car garage.",ERECT A THREE STORY SINGLE FAMILY DWELLING (HOUSE B),Residential,RH-2,177,0,0,0,0,0,0,0,2006.0791,2.00208E+11,8/8/06,8/5/02,40-X,RH-2,5-Aug-02,-122.446068,37.758672,1326,,Resident,-1,Construction,13,2,0,0,0,0,0,0,0,,4655,2719,47,,,RH-2,40-X
4217036,2130 24th St,Showpl/Potrero,CONSTRUCTION,4/13/06,1,"two-unit new condo conversion, new construction","ERECT A THREE STORY, TWO UNIT RESIDENTIAL DWELLING",Residential,RH-2,152,0,0,0,0,0,0,0,2006.0126,2.00212E+11,,12/6/02,40-X,RH-2,6-Dec-02,-122.400911,37.753477,2188,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,1875,4217,36,0,0,RH-2,40-X
4058010,2235 03rd St,Central Waterfront,CONSTRUCTION,3/3/11,196,"The proposed project involves the renovation of two existing vacant buildings totaling about 27,200 gsf and construction of approximately 180,000 gsf addition.  The proposed project would include up to 141 dwelling units with 128 off-street parking spaces","Preserve, renovate and merge two historical bldg at 2225 and 2255 third st located on same lot into ",Mixed Use,UMU,558,"5,339",0,0,0,0,"5,339",0,2002.1302,2.00907E+11,12/24/02,7/9/09,68-X,UMU,24-Dec-02,-122.38837,37.761297,2110,,Mixres,-1,Construction,13,196,"5,339",0,0,0,0,"5,339",0,,50095,4058,10,114,114,UMU,68-X
4228158,1301 Indiana St,Central Waterfront,CONSTRUCTION,12/19/07,81,"The proposed project involves the demolition of the existing 14,800 gsf warehouse and construction of a 5 story 166,590 gsf residential building, containing up to 81 dwelling units, 5,000 gsf of retail space and 164 off-street parking space.  PUD exceptio",ERECT FIVE STORY RESIDENTIAL & RETAIL & WAREHOUSE,Industrial,PDR-1-G,535,"5,000",0,0,0,0,"5,000",0,2002.1303,2.00212E+11,1/17/03,12/24/02,58-X,,24-Dec-02,-122.390975,37.753914,2209,,Mixres,-1,Construction,13,71,"-9,800",0,0,0,"-14,800","5,000",0,,43790,4228,10,164,164,,58-X
2654017,300 Corbett Av,Central,CONSTRUCTION,11/3/06,1,"The proposal is to construct one in a pair of side-by-side dwellings on the same lot.  The subject building would front on Corbett Avenue and have three bedrooms, two and one half baths, and two off-street parking spaces.  The existing single-family dwell",TO ERECT A 3 STORY SINGLE FAMILY DWELLING,Residential,RH-2,196,0,0,0,0,0,0,0,2003.1187,2.00303E+11,10/27/03,3/10/03,40-X,RH-2,10-Mar-03,-122.444655,37.760431,1284,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,2570,2654,17,,,RH-2,40-X
1084010,3575 Geary Bl,Richmond,CONSTRUCTION,9/24/10,150,"07/15/2003 Shadow Study Prop K.
The proposed project involves the demolition of the existing 33,000 gsf Coronet Theater and construction of a 6-story 214,037 gsf affordable housing complex including 150 dwelling units, 53,957 gsf of office use, and 58 off",TO ERECT 6 STORY 150 DWELLING/OFFICES/PARKING,Mixed Use,NC-3,288,"53,957","53,957",0,0,0,0,0,2003.041,2.00702E+11,5/20/03,2/22/07,80-A,NC-3,20-May-03,-122.457286,37.781146,713,,Mixres,-1,Construction,13,150,"20,957",0,0,"53,957",0,"-33,000",0,,46034,1084,4,58,58,NC-3,80-A
1707047,4227 Lincoln Wy,Outer Sunset,CONSTRUCTION,3/25/08,1,,VERTICAL AND HORIZONTAL ADDITION,Residential,RH-2,216,0,0,0,0,0,0,0,,2.00306E+11,,6/20/03,40-X,RH-2,20-Jun-03,-122.503298,37.764167,1088,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,2500,1707,47,,,RH-2,40-X
5676023,361 Elsie St,Bernal Heights,CONSTRUCTION,3/31/10,1,Mandatory DR to construct a new 2FD following the demoliton of a SFD.  ,ERECT A 3 STORY 2 UNIT RESIDENTIAL BLDG,Residential,RH-2,102,0,0,0,0,0,0,0,2004.0103,2.00308E+11,1/30/04,8/8/03,40-X,RH-2,8-Aug-03,-122.420111,37.738552,2551,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,2504,5676,23,,,RH-2,40-X
4038009,1200 19th St,Showpl/Potrero,CONSTRUCTION,5/14/10,2,"The proposal is to erect a three-story, two-unit structure with a rooftop penthouse in zoning district RH-2. The proposal also included planting six new street trees along the street frontage of the property pursuant to Planning code Section 143.",ERECT FOUR STORY TWO UNIT RESIDENTIAL BLDG,Residential,RH-2,197,0,,,,,,,2007.1436,2.0031E+11,11/28/07,10/9/03,40-X,RH-2,9-Oct-03,-122.39459,37.76149,2102,,Resident,-1,Construction,13,1,0,,,,,,,,2542,4038,9,,,RH-2,40-X
4991600,101 Executive Park Bl,Executive Park,CONSTRUCTION,10/25/10,226,,GRADING,Commercial,C-2,880,0,0,0,0,0,0,0,2003.1113,2.00604E+11,10/23/03,12/28/05,100-G/140-H/2,C-2,23-Oct-03,-122.394775,37.711286,4285,,Resident,-1,Construction,13,226,0,0,0,0,0,0,0,,633109,4991,279,,1238,C-2,100-G/140-H/2
4991617,101 Executive Park Bl,Executive Park,CONSTRUCTION,10/25/10,30,,GRADING,Commercial,C-2,880,0,0,0,0,0,0,0,2003.1113,2.00604E+11,10/23/03,12/28/05,100-G/140-H/2,C-2,23-Oct-03,-122.394775,37.711286,3269,,Resident,-1,Construction,13,30,"14,000",0,0,0,0,"14,000",0,,633109,4991,279,,1238,C-2,100-G/140-H/2
1648017,2900 Fulton St,Richmond,CONSTRUCTION,1/5/11,3,To alter the existing ground level and to add three stories with four new dwelling units to the existing one-story commercial structure in an NC-1 district.,REDUCE SIZE OF (E)COMM'L SPACE & ADD 3 STORIES 3 UNITS RESIDENTIAL CONDO WITH GARAGE,Mixed Use,NC-1,264,0,0,0,0,0,0,0,2005.1093,2.00402E+11,3/22/06,2/24/04,40-X,NC-1,24-Feb-04,-122.462821,37.773817,1031,,Resident,-1,Construction,13,3,0,0,0,0,0,0,0,,3208,1648,17,,,NC-1,40-X
1800010A,1359 45th Av,Outer Sunset,CONSTRUCTION,6/19/08,2,,"HORIZONTAL ADDITION AT REAR, ADD ONE MORE UNIT",Residential,RH-2,206,0,0,0,0,0,0,0,,2.00404E+11,,4/14/04,40-X,RH-2,14-Apr-04,-122.505099,37.761258,1146,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,3005,1800,010A,,,RH-2,40-X
599008,1840 Washington St,Marina,CONSTRUCTION,2/22/11,26,Demolition of a one-story with mezzanine warehouse and construction of eight-story residential building with 29 dwelling units and 35 off-street parking spaces.  ,"TO ERECT 7 STORIES, 26 DWELLING UNITS OF CONDOMINIUMS.",Mixed Use,RC-4,342,0,0,0,0,0,0,0,2004.022,2.00604E+11,5/26/04,4/14/06,80-D,RC-4,26-May-04,-122.423601,37.793108,411,,Resident,-1,Construction,13,26,"-7,000",0,0,0,"-7,000",0,0,,7023,599,8,35,35,RC-4,80-D
2706035,1310 Stanyan St,Central,CONSTRUCTION,12/7/10,1,"The proposal is to construct a new three story, single-family dwelling on a VACANT lot on an undeveloped portion of Stanyan Street in an RH-1 (D) District.",ERECT A TWO STORY SINGLE FAMILY DWELLING,Residential,RH-1(D),195,0,0,0,0,0,0,0,2004.1167,2.00407E+11,6/14/06,7/15/04,40-X,RH-1(D),15-Jul-04,-122.451352,37.758762,1316,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,3260,2706,35,,,RH-1(D),40-X
4079020,721 York St,Mission,CONSTRUCTION,12/26/06,2,,LEGALIZATION OF (E)  2ND UNIT @ GROUND FLOOR & HORIZONTAL EXPANSION 2 FLOOR @ REAR OF BULDG.,Residential,RH-2,186,0,0,0,0,0,0,0,,2.00407E+11,,7/20/04,40-X,RH-2,20-Jul-04,-122.408787,37.760225,2123,,Resident,-1,Construction,13,1,0,0,0,0,0,0,0,,2500,4079,20,,,RH-2,40-X
5868007,55 Trumbull St,"South Central, Other",CONSTRUCTION,9/21/10,18,"Construction of a 18 unit residential building on a vacant lot, conditional use for lot area under Section 121.1",ERECT 3 STORIES 18 DWELLING UNITS BUILDING,Mixed Use,NC-2,69,0,0,0,0,0,0,0,2004.0895,2.00612E+11,9/2/04,12/13/06,40-X,NC-2,2-Sep-04,-122.428379,37.73077,2609,,Resident,-1,Construction,13,18,0,0,0,0,0,0,0,,17050,5868,7,,,NC-2,40-X
